TripID,PickupZoneID,DropoffZoneID,PickupDateTime,DistanceKm,FareAmount
1003647,ZONE035,ZONE003,2025-12-21 05:34,6.8,80.34
1003648,ZONE038,ZONE020,2025-12-21 11:55,9.6,93.25
1003649,ZONE013,ZONE035,2025-12-19 02:10,40.5,469.72
1003650,ZONE042,ZONE076,2025-12-21 18:32,23.4,248.46
1003651,ZONE013,ZONE062,2025-12-23 08:48,18.0,160.68
1003652,ZONE064,ZONE093,2025-12-21 11:33,27.4,324.4
1003653,ZONE011,ZONE081,2025-12-22 13:19,15.0,142.52
1003654,ZONE033,ZONE011,2025-12-22 04:50,4.8,57.43
1003655,ZONE100,ZONE024,2025-12-23 05:49,24.9,228.86
1003656,ZONE100,ZONE081,2025-12-22 12:59,22.4,197.41
1003657,ZONE041,ZONE080,2025-12-20 03:51,12.6,155.78
1003658,ZONE020,ZONE076,2025-12-24 01:37,47.3,481.02
1003659,ZONE004,ZONE041,2025-12-21 14:32,7.1,72.34
1003660,ZONE017,ZONE095,2025-12-22 22:39,8.8,109.77
1003661,ZONE004,ZONE054,2025-12-19 19:37,19.2,225.64
1003662,ZONE021,ZONE092,2025-12-21 04:00,5.9,52.31
1003663,ZONE044,ZONE062,2025-12-20 16:35,26.8,252.51
1003664,ZONE054,ZONE082,2025-12-21 09:05,11.6,143.77
1003665,ZONE049,ZONE009,2025-12-19 08:38,6.6,72.17
1003666,ZONE031,ZONE060,2025-12-19 16:24,15.9,146.43
1003667,ZONE072,ZONE007,2025-12-21 11:41,49.0,466.56
1003668,ZONE074,ZONE090,2025-12-20 23:56,10.2,112.93
1003669,ZONE061,ZONE031,2025-12-19 14:57,8.3,73.05
1003670,ZONE071,ZONE091,2025-12-20 03:57,18.9,226.74
1003671,ZONE008,ZONE079,2025-12-22 04:44,15.1,169.9
1003672,ZONE061,ZONE098,2025-12-22 00:34,35.2,381.49
1003673,ZONE056,ZONE073,2025-12-23 02:03,20.2,188.46
1003674,ZONE001,ZONE097,2025-12-19 23:52,22.4,185.89
1003675,ZONE001,ZONE040,2025-12-20 13:16,9.6,117.67
1003676,ZONE048,ZONE091,2025-12-23 05:13,24.2,229.27
1003677,ZONE079,ZONE095,2025-12-22 14:33,16.7,189.29
1003678,ZONE005,ZONE020,2025-12-24 11:02,12.3,139.68
1003679,ZONE031,ZONE054,2025-12-19 02:43,13.0,111.0
1003680,ZONE084,ZONE096,2025-12-22 08:31,37.9,311.12
1003681,ZONE051,ZONE053,2025-12-23 23:22,42.9,432.42
1003682,ZONE007,ZONE094,2025-12-21 21:16,39.0,354.9
1003683,ZONE004,ZONE011,2025-12-18 22:19,43.7,418.26
1003684,ZONE011,ZONE044,2025-12-22 09:19,31.0,273.51
1003685,ZONE094,ZONE076,2025-12-19 15:36,13.2,120.9
1003686,ZONE089,ZONE090,2025-12-20 16:34,39.9,335.78
1003687,ZONE045,ZONE019,2025-12-24 07:44,10.7,132.48
1003688,ZONE091,ZONE020,2025-12-24 04:04,38.8,448.34
1003689,ZONE093,ZONE051,2025-12-20 14:27,35.4,329.17
1003690,ZONE041,ZONE079,2025-12-24 23:00,34.5,411.81
1003691,ZONE044,ZONE046,2025-12-25 09:54,10.3,107.0
1003692,ZONE094,ZONE006,2025-12-20 07:18,10.6,129.37
1003693,ZONE080,ZONE079,2025-12-20 01:27,23.3,201.4
1003694,ZONE018,ZONE061,2025-12-21 17:24,37.6,425.51
1003695,ZONE096,ZONE026,2025-12-19 17:33,36.8,337.07
1003696,ZONE075,ZONE026,2025-12-24 21:15,34.1,291.33
1003697,ZONE055,ZONE068,2025-12-25 00:44,28.9,341.67
1003698,ZONE039,ZONE055,2025-12-18 21:48,1.6,23.51
1003699,ZONE064,ZONE022,2025-12-21 08:07,9.8,112.78
1003700,ZONE039,ZONE059,2025-12-25 05:57,5.7,55.43
1003701,ZONE093,ZONE084,2025-12-20 11:05,17.9,180.95
1003702,ZONE049,ZONE031,2025-12-21 14:42,21.2,181.43
1003703,ZONE042,ZONE099,2025-12-21 17:26,11.4,104.5
1003704,ZONE097,ZONE075,2025-12-18 22:57,41.7,453.64
1003705,ZONE052,ZONE056,2025-12-25 00:07,39.6,332.17
1003706,ZONE084,ZONE043,2025-12-19 12:27,39.1,365.59
1003707,ZONE041,ZONE098,2025-12-25 11:09,19.2,160.35
1003708,ZONE044,ZONE016,2025-12-19 18:39,27.8,248.47
1003709,ZONE028,ZONE085,2025-12-22 10:51,6.6,79.89
1003710,ZONE079,ZONE080,2025-12-21 03:36,31.5,320.55
1003711,ZONE098,ZONE062,2025-12-20 20:53,17.4,161.22
1003712,ZONE074,ZONE009,2025-12-20 12:09,6.0,71.89
1003713,ZONE032,ZONE004,2025-12-19 14:55,14.9,161.73
1003714,ZONE055,ZONE057,2025-12-19 06:56,23.9,229.71
1003715,ZONE011,ZONE091,2025-12-18 22:28,23.8,257.15
1003716,ZONE076,ZONE054,2025-12-24 19:58,13.5,141.01
1003717,ZONE089,ZONE023,2025-12-25 01:54,47.7,537.93
1003718,ZONE053,ZONE010,2025-12-24 13:04,17.4,201.0
1003719,ZONE056,ZONE068,2025-12-20 00:05,37.6,400.53
1003720,ZONE009,ZONE077,2025-12-25 02:44,16.3,150.11
1003721,ZONE087,ZONE095,2025-12-21 04:36,40.5,488.33
1003722,ZONE028,ZONE018,2025-12-22 18:23,24.7,219.25
1003723,ZONE059,ZONE087,2025-12-23 07:53,15.2,179.64
1003724,ZONE088,ZONE084,2025-12-19 23:10,31.6,319.21
1003725,ZONE019,ZONE093,2025-12-24 01:57,0.6,11.59
1003726,ZONE082,ZONE094,2025-12-24 07:27,17.3,154.31
1003727,ZONE058,ZONE015,2025-12-24 02:31,15.9,184.15
1003728,ZONE047,ZONE046,2025-12-23 16:19,17.8,192.67
1003729,ZONE032,ZONE019,2025-12-19 11:57,7.2,73.55
1003730,ZONE064,ZONE016,2025-12-19 08:58,41.4,495.53
1003731,ZONE019,ZONE075,2025-12-20 13:22,36.3,316.2
1003732,ZONE033,ZONE097,2025-12-20 12:54,40.7,379.83
1003733,ZONE078,ZONE005,2025-12-23 05:43,11.2,132.43
1003734,ZONE053,ZONE052,2025-12-19 08:09,32.9,342.0
1003735,ZONE056,ZONE085,2025-12-20 15:57,28.0,266.01
1003736,ZONE005,ZONE019,2025-12-19 04:26,4.0,39.76
1003737,ZONE007,ZONE035,2025-12-23 03:44,5.1,52.23
1003738,ZONE025,ZONE023,2025-12-19 14:50,13.1,135.23
1003739,ZONE099,ZONE029,2025-12-22 01:03,21.5,222.0
1003740,ZONE007,ZONE016,2025-12-21 08:11,16.3,161.34
1003741,ZONE040,ZONE038,2025-12-24 18:21,21.0,255.27
1003742,ZONE008,ZONE096,2025-12-24 16:00,37.9,432.77
1003743,ZONE069,ZONE096,2025-12-20 02:16,43.3,373.8
1003744,ZONE097,ZONE047,2025-12-23 21:04,49.8,498.42
1003745,ZONE082,ZONE067,2025-12-20 00:50,33.3,312.54
1003746,ZONE018,ZONE007,2025-12-19 18:06,34.7,380.24
1003747,ZONE083,ZONE070,2025-12-20 05:09,46.4,466.85
1003748,ZONE047,ZONE099,2025-12-23 01:02,29.7,261.31
1003749,ZONE021,ZONE017,2025-12-22 01:00,22.1,201.24
1003750,ZONE058,ZONE063,2025-12-22 01:48,47.7,565.51
1003751,ZONE017,ZONE090,2025-12-19 06:44,32.1,263.28
1003752,ZONE069,ZONE036,2025-12-21 10:11,15.0,144.28
1003753,ZONE016,ZONE039,2025-12-21 07:44,16.7,181.4
1003754,ZONE078,ZONE070,2025-12-18 18:48,34.4,297.45
1003755,ZONE095,ZONE100,2025-12-25 05:47,6.0,61.29
1003756,ZONE069,ZONE082,2025-12-23 18:02,32.6,325.01
1003757,ZONE006,ZONE097,2025-12-23 14:33,22.5,222.76
1003758,ZONE060,ZONE020,2025-12-20 18:17,45.7,544.51
1003759,ZONE058,ZONE037,2025-12-24 20:26,4.3,50.37
1003760,ZONE040,ZONE076,2025-12-19 10:02,41.5,478.48
1003761,ZONE022,ZONE096,2025-12-20 03:06,7.7,74.97
1003762,ZONE046,ZONE004,2025-12-21 03:32,23.4,283.01
1003763,ZONE032,ZONE096,2025-12-23 19:17,6.5,63.86
1003764,ZONE036,ZONE049,2025-12-20 07:37,29.3,330.25
1003765,ZONE031,ZONE082,2025-12-20 19:18,39.8,353.3
1003766,ZONE084,ZONE076,2025-12-20 15:22,2.8,30.43
1003767,ZONE014,ZONE056,2025-12-19 03:23,39.0,467.74
1003768,ZONE059,ZONE080,2025-12-24 14:54,16.1,176.99
1003769,ZONE047,ZONE076,2025-12-20 03:59,4.1,40.56
1003770,ZONE006,ZONE008,2025-12-19 10:49,42.3,345.48
1003771,ZONE079,ZONE070,2025-12-24 02:15,0.6,10.96
1003772,ZONE021,ZONE033,2025-12-19 07:00,19.3,228.65
1003773,ZONE088,ZONE073,2025-12-18 20:02,6.0,67.94
1003774,ZONE032,ZONE092,2025-12-18 18:36,40.3,429.96
1003775,ZONE048,ZONE078,2025-12-21 22:17,44.0,501.76
1003776,ZONE053,ZONE025,2025-12-19 18:23,17.7,161.43
1003777,ZONE097,ZONE062,2025-12-23 01:19,6.7,67.29
1003778,ZONE080,ZONE072,2025-12-25 09:49,3.4,44.66
1003779,ZONE098,ZONE078,2025-12-24 05:38,18.2,153.75
1003780,ZONE091,ZONE089,2025-12-25 14:50,37.4,390.25
1003781,ZONE054,ZONE026,2025-12-24 15:36,36.2,345.69
1003782,ZONE091,ZONE083,2025-12-25 11:34,21.0,227.98
1003783,ZONE023,ZONE025,2025-12-21 13:01,34.8,289.95
1003784,ZONE085,ZONE098,2025-12-23 12:31,3.0,36.98
1003785,ZONE018,ZONE023,2025-12-20 18:24,41.6,480.31
1003786,ZONE084,ZONE028,2025-12-25 01:30,25.2,261.22
1003787,ZONE085,ZONE060,2025-12-22 16:58,35.5,344.64
1003788,ZONE047,ZONE050,2025-12-20 01:47,30.2,342.37
1003789,ZONE064,ZONE039,2025-12-23 00:07,16.6,178.02
1003790,ZONE001,ZONE007,2025-12-21 00:33,16.5,161.11
1003791,ZONE051,ZONE062,2025-12-21 11:26,47.8,393.93
1003792,ZONE049,ZONE082,2025-12-22 03:19,21.7,223.2
1003793,ZONE030,ZONE064,2025-12-21 23:18,29.2,254.93
1003794,ZONE072,ZONE013,2025-12-23 10:10,5.5,51.61
1003795,ZONE066,ZONE065,2025-12-23 06:55,5.5,58.46
1003796,ZONE031,ZONE094,2025-12-25 00:36,32.9,379.1
1003797,ZONE089,ZONE078,2025-12-22 00:31,6.2,63.72
1003798,ZONE086,ZONE038,2025-12-19 06:53,28.2,305.79
1003799,ZONE028,ZONE028,2025-12-18 23:51,34.9,310.06
1003800,ZONE083,ZONE048,2025-12-18 19:30,37.4,365.12
1003801,ZONE022,ZONE002,2025-12-22 11:52,26.3,223.01
1003802,ZONE062,ZONE089,2025-12-20 18:23,4.0,41.89
1003803,ZONE087,ZONE014,2025-12-20 05:15,6.7,70.46
1003804,ZONE073,ZONE021,2025-12-19 02:36,47.1,389.0
1003805,ZONE058,ZONE009,2025-12-25 01:30,29.3,344.94
1003806,ZONE083,ZONE070,2025-12-24 07:46,23.3,235.41
1003807,ZONE044,ZONE004,2025-12-22 21:10,23.4,248.04
1003808,ZONE081,ZONE042,2025-12-21 23:18,18.4,199.99
1003809,ZONE008,ZONE055,2025-12-21 21:41,26.0,222.78
1003810,ZONE044,ZONE063,2025-12-24 15:45,6.8,84.72
1003811,ZONE056,ZONE003,2025-12-24 20:12,15.5,170.15
1003812,ZONE076,ZONE094,2025-12-21 19:23,23.3,219.34
1003813,ZONE043,ZONE057,2025-12-24 19:11,4.4,49.01
1003814,ZONE025,ZONE093,2025-12-25 00:05,23.7,229.2
1003815,ZONE069,ZONE038,2025-12-23 19:37,20.7,231.15
1003816,ZONE015,ZONE030,2025-12-19 13:35,2.1,23.35
1003817,ZONE058,ZONE090,2025-12-24 15:27,46.2,548.38
1003818,ZONE003,ZONE094,2025-12-21 20:18,49.5,481.03
1003819,ZONE044,ZONE023,2025-12-20 08:34,12.0,145.69
1003820,ZONE095,ZONE068,2025-12-22 05:08,15.7,178.85
1003821,ZONE058,ZONE051,2025-12-22 15:43,10.8,111.62
1003822,ZONE004,ZONE004,2025-12-19 11:04,40.7,392.35
1003823,ZONE096,ZONE004,2025-12-23 11:33,1.3,19.6
1003824,ZONE094,ZONE100,2025-12-22 03:40,28.2,294.33
1003825,ZONE041,ZONE021,2025-12-20 08:02,36.9,311.47
1003826,ZONE093,ZONE060,2025-12-25 03:56,34.9,400.78
1003827,ZONE046,ZONE043,2025-12-19 05:02,36.9,317.83
1003828,ZONE001,ZONE028,2025-12-24 22:00,14.9,167.12
1003829,ZONE057,ZONE060,2025-12-20 10:34,32.0,289.45
1003830,ZONE074,ZONE060,2025-12-19 16:42,18.2,191.96
1003831,ZONE047,ZONE022,2025-12-20 23:26,2.6,32.63
1003832,ZONE031,ZONE042,2025-12-23 14:07,13.1,147.42
1003833,ZONE026,ZONE017,2025-12-22 20:23,36.0,350.77
1003834,ZONE039,ZONE011,2025-12-22 03:43,19.8,219.57
1003835,ZONE010,ZONE022,2025-12-22 23:22,27.9,281.29
1003836,ZONE064,ZONE041,2025-12-25 08:44,38.8,427.58
1003837,ZONE084,ZONE090,2025-12-22 04:10,22.1,209.71
1003838,ZONE062,ZONE059,2025-12-19 15:34,0.6,11.91
1003839,ZONE073,ZONE030,2025-12-20 09:24,5.3,53.47
1003840,ZONE050,ZONE078,2025-12-24 10:27,34.3,386.0
1003841,ZONE094,ZONE035,2025-12-23 22:08,42.3,353.1
1003842,ZONE095,ZONE099,2025-12-20 17:10,22.7,205.8
1003843,ZONE056,ZONE089,2025-12-21 11:08,22.3,252.92
1003844,ZONE100,ZONE011,2025-12-25 03:21,40.8,410.6
1003845,ZONE006,ZONE082,2025-12-20 02:54,46.1,459.04
1003846,ZONE094,ZONE050,2025-12-20 18:40,19.1,169.97
1003847,ZONE036,ZONE056,2025-12-20 14:12,38.3,440.99
1003848,ZONE054,ZONE062,2025-12-21 14:44,33.6,321.83
1003849,ZONE074,ZONE007,2025-12-24 21:34,45.4,423.22
1003850,ZONE078,ZONE023,2025-12-19 22:15,5.7,67.09
1003851,ZONE043,ZONE076,2025-12-22 23:45,37.1,398.14
1003852,ZONE044,ZONE054,2025-12-20 17:37,19.7,207.87
1003853,ZONE006,ZONE053,2025-12-21 00:13,49.7,536.8
1003854,ZONE040,ZONE017,2025-12-20 23:12,25.7,311.35
1003855,ZONE084,ZONE065,2025-12-19 23:15,16.4,167.73
1003856,ZONE073,ZONE065,2025-12-21 06:34,4.5,49.73
1003857,ZONE090,ZONE053,2025-12-23 09:25,49.3,452.27
1003858,ZONE026,ZONE100,2025-12-24 23:07,12.8,139.01
1003859,ZONE002,ZONE037,2025-12-23 17:07,27.3,302.95
1003860,ZONE075,ZONE028,2025-12-19 12:33,2.9,35.28
1003861,ZONE032,ZONE044,2025-12-24 08:04,33.0,336.2
1003862,ZONE009,ZONE026,2025-12-24 19:41,28.3,328.97
1003863,ZONE054,ZONE016,2025-12-25 11:46,2.9,30.99
1003864,ZONE042,ZONE071,2025-12-23 22:33,11.7,118.53
1003865,ZONE021,ZONE073,2025-12-23 17:05,22.7,271.95
1003866,ZONE043,ZONE033,2025-12-20 06:16,41.4,347.17
1003867,ZONE062,ZONE001,2025-12-24 13:27,19.0,187.57
1003868,ZONE050,ZONE087,2025-12-22 18:29,21.0,229.48
1003869,ZONE047,ZONE021,2025-12-20 00:30,3.6,47.49
1003870,ZONE032,ZONE052,2025-12-19 14:01,45.5,516.79
1003871,ZONE050,ZONE086,2025-12-22 22:53,23.9,219.63
1003872,ZONE063,ZONE017,2025-12-23 13:06,33.1,340.91
1003873,ZONE018,ZONE095,2025-12-23 09:16,14.4,143.95
1003874,ZONE016,ZONE070,2025-12-23 16:17,23.7,228.71
1003875,ZONE003,ZONE083,2025-12-24 01:12,5.8,62.02
1003876,ZONE023,ZONE038,2025-12-20 11:46,35.1,370.03
1003877,ZONE043,ZONE056,2025-12-23 03:29,30.9,345.62
1003878,ZONE072,ZONE096,2025-12-18 21:19,23.9,197.27
1003879,ZONE057,ZONE025,2025-12-21 11:31,48.6,501.17
1003880,ZONE015,ZONE034,2025-12-20 10:53,24.8,275.03
1003881,ZONE011,ZONE090,2025-12-25 08:44,24.5,256.69
1003882,ZONE074,ZONE096,2025-12-23 22:33,3.6,36.52
1003883,ZONE003,ZONE091,2025-12-19 15:09,16.3,188.64
1003884,ZONE081,ZONE019,2025-12-19 03:24,17.1,152.28
1003885,ZONE074,ZONE007,2025-12-25 07:46,22.0,255.76
1003886,ZONE027,ZONE056,2025-12-19 18:44,7.5,82.13
1003887,ZONE032,ZONE005,2025-12-20 11:03,23.0,246.94
1003888,ZONE080,ZONE008,2025-12-21 02:16,33.0,373.25
1003889,ZONE003,ZONE060,2025-12-19 10:45,45.4,369.59
1003890,ZONE097,ZONE006,2025-12-24 03:56,40.5,375.67
1003891,ZONE016,ZONE041,2025-12-19 18:06,21.9,206.56
1003892,ZONE052,ZONE039,2025-12-21 07:07,30.9,351.45
1003893,ZONE061,ZONE039,2025-12-20 02:10,28.8,342.01
1003894,ZONE066,ZONE058,2025-12-21 07:39,43.9,378.36
1003895,ZONE037,ZONE078,2025-12-19 15:06,42.1,495.23
1003896,ZONE097,ZONE050,2025-12-21 08:45,11.1,115.92
1003897,ZONE071,ZONE055,2025-12-18 23:37,4.5,50.13
1003898,ZONE035,ZONE030,2025-12-22 19:36,14.8,163.48
1003899,ZONE091,ZONE077,2025-12-21 10:44,27.7,246.75
1003900,ZONE089,ZONE068,2025-12-19 01:47,46.7,423.38
1003901,ZONE077,ZONE033,2025-12-21 23:49,48.2,441.24
1003902,ZONE090,ZONE016,2025-12-23 06:47,34.3,356.08
1003903,ZONE081,ZONE056,2025-12-20 07:14,23.6,234.21
1003904,ZONE022,ZONE010,2025-12-19 11:41,3.9,40.34
1003905,ZONE097,ZONE067,2025-12-24 18:34,16.1,174.46
1003906,ZONE061,ZONE072,2025-12-19 15:49,22.2,263.69
1003907,ZONE047,ZONE038,2025-12-25 14:03,26.3,287.87
1003908,ZONE044,ZONE034,2025-12-18 23:18,12.5,141.63
1003909,ZONE026,ZONE071,2025-12-23 18:50,50.0,448.57
1003910,ZONE098,ZONE020,2025-12-23 04:56,4.9,63.26
1003911,ZONE074,ZONE040,2025-12-22 05:35,43.7,360.88
1003912,ZONE071,ZONE004,2025-12-20 01:09,38.9,438.94
1003913,ZONE062,ZONE054,2025-12-22 09:09,33.4,391.0
1003914,ZONE007,ZONE022,2025-12-24 23:08,39.8,477.09
1003915,ZONE020,ZONE035,2025-12-20 03:20,2.5,34.86
1003916,ZONE065,ZONE060,2025-12-21 17:22,11.8,109.78
1003917,ZONE015,ZONE096,2025-12-23 05:40,3.9,37.06
1003918,ZONE089,ZONE077,2025-12-20 20:53,11.6,111.32
1003919,ZONE067,ZONE011,2025-12-23 14:32,1.4,17.25
1003920,ZONE004,ZONE067,2025-12-20 08:16,43.9,410.61
1003921,ZONE077,ZONE025,2025-12-20 23:18,16.1,172.44
1003922,ZONE021,ZONE048,2025-12-20 10:11,41.3,387.8
1003923,ZONE044,ZONE093,2025-12-19 12:21,17.6,176.4
1003924,ZONE006,ZONE062,2025-12-22 15:06,34.7,360.23
1003925,ZONE017,ZONE012,2025-12-20 01:01,5.5,54.52
1003926,ZONE033,ZONE063,2025-12-22 00:17,17.1,146.9
1003927,ZONE008,ZONE096,2025-12-19 17:36,36.5,370.11
1003928,ZONE036,ZONE013,2025-12-23 04:23,19.7,188.29
1003929,ZONE052,ZONE050,2025-12-20 01:15,37.2,409.71
1003930,ZONE090,ZONE098,2025-12-25 15:34,7.3,92.29
1003931,ZONE014,ZONE083,2025-12-21 22:53,1.4,19.29
1003932,ZONE049,ZONE083,2025-12-21 06:02,12.0,138.25
1003933,ZONE070,ZONE037,2025-12-23 02:32,36.3,367.02
1003934,ZONE037,ZONE078,2025-12-24 13:56,20.6,180.43
1003935,ZONE065,ZONE071,2025-12-23 20:49,21.5,191.41
1003936,ZONE037,ZONE030,2025-12-23 12:46,47.8,536.28
1003937,ZONE051,ZONE014,2025-12-24 20:50,28.4,307.14
1003938,ZONE021,ZONE048,2025-12-19 23:14,38.9,354.95
1003939,ZONE028,ZONE050,2025-12-21 19:18,14.7,155.47
1003940,ZONE001,ZONE057,2025-12-23 19:41,6.5,70.57
1003941,ZONE030,ZONE015,2025-12-20 06:48,38.8,362.53
1003942,ZONE087,ZONE026,2025-12-19 05:20,8.9,109.03
1003943,ZONE087,ZONE042,2025-12-23 02:14,33.0,385.01
1003944,ZONE056,ZONE075,2025-12-23 09:03,48.3,555.48
1003945,ZONE078,ZONE019,2025-12-21 12:21,20.6,203.65
1003946,ZONE082,ZONE004,2025-12-22 03:50,48.1,391.85
1003947,ZONE019,ZONE073,2025-12-23 08:12,41.7,505.26
1003948,ZONE059,ZONE092,2025-12-20 08:47,47.8,562.45
1003949,ZONE088,ZONE002,2025-12-23 06:53,17.2,183.14
1003950,ZONE052,ZONE063,2025-12-23 20:14,12.5,124.83
1003951,ZONE037,ZONE077,2025-12-20 11:29,41.4,479.75
1003952,ZONE043,ZONE078,2025-12-20 16:38,43.2,364.39
1003953,ZONE052,ZONE054,2025-12-22 19:10,48.1,575.11
1003954,ZONE017,ZONE023,2025-12-24 18:56,4.3,46.16
1003955,ZONE061,ZONE089,2025-12-21 03:04,3.7,37.58
1003956,ZONE074,ZONE026,2025-12-25 13:49,0.8,13.23
1003957,ZONE041,ZONE078,2025-12-21 23:01,3.7,42.35
1003958,ZONE039,ZONE080,2025-12-21 11:11,17.0,161.21
1003959,ZONE079,ZONE096,2025-12-23 10:02,13.2,149.39
1003960,ZONE078,ZONE053,2025-12-21 12:53,31.2,349.94
1003961,ZONE061,ZONE029,2025-12-21 19:18,34.7,325.67
1003962,ZONE027,ZONE026,2025-12-20 18:43,38.7,345.41
1003963,ZONE083,ZONE083,2025-12-19 14:10,36.5,313.36
1003964,ZONE015,ZONE092,2025-12-20 21:13,35.4,395.98
1003965,ZONE025,ZONE047,2025-12-21 03:45,37.2,308.89
1003966,ZONE040,ZONE016,2025-12-21 15:29,17.2,210.93
1003967,ZONE023,ZONE034,2025-12-25 10:21,27.5,300.55
1003968,ZONE097,ZONE069,2025-12-21 06:02,43.6,511.79
1003969,ZONE029,ZONE040,2025-12-24 22:20,26.6,244.88
1003970,ZONE020,ZONE092,2025-12-23 06:23,6.5,65.76
1003971,ZONE039,ZONE068,2025-12-24 15:07,30.9,362.87
1003972,ZONE050,ZONE014,2025-12-20 01:42,21.9,255.86
1003973,ZONE011,ZONE084,2025-12-21 16:43,16.8,167.87
1003974,ZONE009,ZONE022,2025-12-25 07:04,45.9,526.72
1003975,ZONE084,ZONE078,2025-12-21 22:19,40.0,371.38
1003976,ZONE025,ZONE009,2025-12-21 14:51,37.1,449.28
1003977,ZONE006,ZONE013,2025-12-23 00:00,32.5,302.63
1003978,ZONE060,ZONE084,2025-12-23 22:16,41.9,408.46
1003979,ZONE089,ZONE088,2025-12-19 21:59,49.5,402.58
1003980,ZONE016,ZONE089,2025-12-19 00:44,14.2,137.19
1003981,ZONE065,ZONE013,2025-12-24 19:08,39.6,366.47
1003982,ZONE052,ZONE032,2025-12-22 04:43,3.3,34.14
1003983,ZONE047,ZONE065,2025-12-23 10:05,44.4,484.27
1003984,ZONE067,ZONE078,2025-12-21 19:10,28.1,298.5
1003985,ZONE021,ZONE065,2025-12-20 03:27,14.3,176.39
1003986,ZONE059,ZONE061,2025-12-21 22:25,24.1,211.98
1003987,ZONE051,ZONE018,2025-12-23 23:12,13.5,122.98
1003988,ZONE014,ZONE069,2025-12-24 08:04,25.8,234.87
1003989,ZONE084,ZONE023,2025-12-25 15:20,11.6,105.46
1003990,ZONE061,ZONE012,2025-12-23 02:10,43.9,526.84
1003991,ZONE035,ZONE057,2025-12-19 18:31,26.6,314.66
1003992,ZONE017,ZONE089,2025-12-24 05:46,35.2,322.39
1003993,ZONE032,ZONE017,2025-12-22 19:24,16.1,173.47
1003994,ZONE050,ZONE091,2025-12-22 23:02,31.7,361.06
1003995,ZONE019,ZONE085,2025-12-19 01:43,7.1,64.24
1003996,ZONE031,ZONE009,2025-12-21 11:43,41.4,396.32
1003997,ZONE077,ZONE007,2025-12-20 19:40,21.5,256.88
1003998,ZONE007,ZONE060,2025-12-25 14:07,13.0,111.53
1003999,ZONE043,ZONE075,2025-12-19 22:17,25.5,289.5
1004000,ZONE025,ZONE043,2025-12-19 14:52,3.6,41.15
1004001,ZONE029,ZONE071,2025-12-24 08:45,31.6,377.18
1004002,ZONE055,ZONE041,2025-12-19 18:16,21.1,227.25
1004003,ZONE060,ZONE036,2025-12-19 22:22,38.5,400.56
1004004,ZONE089,ZONE013,2025-12-21 06:15,7.0,75.13
1004005,ZONE060,ZONE093,2025-12-19 03:01,2.8,28.9
1004006,ZONE030,ZONE025,2025-12-22 14:15,5.7,64.46
1004007,ZONE010,ZONE062,2025-12-20 10:57,18.7,179.3
1004008,ZONE070,ZONE060,2025-12-21 12:24,36.5,332.91
1004009,ZONE088,ZONE004,2025-12-24 14:20,33.0,395.56
1004010,ZONE076,ZONE054,2025-12-18 19:10,45.6,428.26
1004011,ZONE049,ZONE083,2025-12-22 05:07,48.6,430.55
1004012,ZONE045,ZONE096,2025-12-24 01:41,46.5,524.77
1004013,ZONE030,ZONE097,2025-12-22 16:52,6.5,61.6
1004014,ZONE023,ZONE032,2025-12-23 03:22,23.8,236.59
1004015,ZONE008,ZONE033,2025-12-22 19:24,33.7,307.31
1004016,ZONE068,ZONE099,2025-12-21 17:58,2.1,30.11
1004017,ZONE022,ZONE003,2025-12-25 00:14,22.2,203.99
1004018,ZONE094,ZONE031,2025-12-20 13:12,33.5,363.01
1004019,ZONE090,ZONE021,2025-12-19 06:29,26.6,220.39
1004020,ZONE024,ZONE086,2025-12-22 00:59,37.0,413.38
1004021,ZONE002,ZONE079,2025-12-24 10:44,42.7,477.16
1004022,ZONE008,ZONE003,2025-12-23 23:42,0.7,11.3
1004023,ZONE051,ZONE070,2025-12-21 07:48,48.8,483.18
1004024,ZONE026,ZONE052,2025-12-24 09:49,25.7,268.82
1004025,ZONE036,ZONE013,2025-12-23 23:55,39.4,337.8
1004026,ZONE088,ZONE066,2025-12-23 16:17,10.2,86.76
1004027,ZONE007,ZONE047,2025-12-18 19:27,34.8,368.12
1004028,ZONE008,ZONE049,2025-12-21 03:53,12.4,131.45
1004029,ZONE063,ZONE032,2025-12-19 06:40,49.8,599.87
1004030,ZONE059,ZONE048,2025-12-23 13:42,22.8,196.13
1004031,ZONE039,ZONE001,2025-12-22 18:41,28.9,330.65
1004032,ZONE059,ZONE096,2025-12-20 21:04,3.4,41.23
1004033,ZONE069,ZONE032,2025-12-19 21:28,3.8,50.49
1004034,ZONE097,ZONE088,2025-12-21 01:10,30.2,352.52
1004035,ZONE065,ZONE085,2025-12-23 14:55,36.9,309.08
1004036,ZONE053,ZONE029,2025-12-23 06:34,29.1,335.43
1004037,ZONE055,ZONE032,2025-12-21 08:17,49.7,550.43
1004038,ZONE079,ZONE063,2025-12-20 08:13,3.9,49.19
1004039,ZONE001,ZONE041,2025-12-19 06:55,23.9,220.79
1004040,ZONE065,ZONE083,2025-12-23 14:48,12.8,118.81
1004041,ZONE043,ZONE038,2025-12-22 20:04,28.4,275.71
1004042,ZONE011,ZONE037,2025-12-21 03:48,41.6,393.24
1004043,ZONE074,ZONE073,2025-12-20 17:12,18.2,176.91
1004044,ZONE078,ZONE043,2025-12-23 08:24,24.9,240.46
